Hora,Carga_kW,Irradiacao_W_m2
7380,4.04628320421463,657.4848539528506
7381,4.304144649955518,680.6784082777884
7382,4.056324361136944,657.4848539528506
7383,3.412341142478671,589.4847933761207
7384,3.759240398832098,481.3123183004897
7385,4.677971454050015,340.3392041388942
7386,5.777793858007263,176.1725356523611
7387,7.499048243193646,0
7388,6.526226647560271,0
7389,5.742851419423008,0
7390,5.168665191486543,0
7391,3.916481883438092,0
7392,3.071899266474892,0
7393,2.614206443128306,0
7394,2.125332307320424,0
7395,1.912108980425228,0
7396,1.833016120588181,0
7397,1.914051899365161,0
7398,3.35924530482878,0
7399,4.708716466732934,0
7400,5.245830537642507,176.1725356523609
7401,4.198464047188516,340.3392041388942
7402,3.917310769627021,481.3123183004897
7403,3.691614454095828,589.4847933761207
7404,3.891475312562169,657.4848539528506
7405,4.086777067588029,680.6784082777884
7406,4.000086815404539,657.4848539528506
7407,3.456280574326639,589.4847933761207
7408,3.996129022033127,481.3123183004897
7409,4.802297049980811,340.3392041388942
7410,6.014790770904353,176.1725356523611
7411,7.057864021944463,0
7412,7.006978500590315,0
7413,5.967796383416591,0
7414,5.172578853813762,0
7415,3.877316565656817,0
7416,3.289226644652252,0
7417,2.569542878394675,0
7418,2.186978669156702,0
7419,1.989868591486095,0
7420,1.728136812852697,0
7421,1.935397888805158,0
7422,3.136383129365397,0
7423,4.817555866146912,0
7424,5.242284933356489,176.1725356523609
7425,4.386510758360343,340.3392041388942
7426,3.975753374699472,481.3123183004897
7427,3.580526558985899,589.4847933761207
7428,4.103593001053959,657.4848539528506
7429,4.034576088050031,680.6784082777884
7430,3.753911115480338,657.4848539528506
7431,3.728753273127676,589.4847933761207
7432,4.020987560819607,481.3123183004897
7433,4.520132383056184,340.3392041388942
7434,6.246366596331371,176.1725356523611
7435,7.19717679086036,0
7436,6.719233386905136,0
7437,5.666971255304941,0
7438,5.162512054547214,0
7439,3.762352339397939,0
7440,3.273111095923394,0
7441,2.399423757350911,0
7442,2.243456643554528,0
7443,1.964243752754731,0
7444,1.713659771517923,0
7445,2.055016370422017,0
7446,3.368251861515417,0
7447,4.499767539249092,0
7448,5.231072608555501,176.1725356523609
7449,4.338391904665713,340.3392041388942
7450,3.918066980108519,481.3123183004897
7451,3.601242152135097,589.4847933761207
7452,3.794574977559332,657.4848539528506
7453,4.318804527204387,680.6784082777884
7454,3.91683779408072,657.4848539528506
7455,3.686841534306626,589.4847933761207
7456,4.040844631799148,481.3123183004897
7457,4.618036435849387,340.3392041388942
7458,5.903236586345823,176.1725356523611
7459,7.423816623866604,0
7460,7.115157875226313,0
7461,5.637189065676258,0
7462,5.287529182084776,0
7463,3.895766563388975,0
7464,3.211459988015549,0
7465,2.417837775222137,0
7466,2.061933229208166,0
7467,1.931303902969238,0
7468,1.872148287307098,0
7469,1.922510407904255,0
7470,3.218728767336656,0
7471,4.48106433378598,0
7472,5.040654105834881,176.1725356523609
7473,4.253818123147775,340.3392041388942
7474,4.132731087895864,481.3123183004897
7475,3.693711146594982,589.4847933761207
7476,4.097072071627378,657.4848539528506
7477,4.274122998444952,680.6784082777884
7478,3.789714715796936,657.4848539528506
7479,3.516693189657149,589.4847933761207
7480,3.948788122174555,481.3123183004897
7481,4.698170688970406,340.3392041388942
7482,6.112099025510243,176.1725356523611
7483,7.040875905079634,0
7484,6.782560480073095,0
7485,6.031797614540325,0
7486,5.291344904555806,0
7487,3.800220845068376,0
7488,3.336163696064985,0
7489,2.57709286203095,0
7490,2.235315544590114,0
7491,1.983340606007362,0
7492,1.879962082777406,0
7493,2.061900361106302,0
7494,3.180389335238206,0
7495,4.549250115379031,0
7496,5.24723927880166,176.1725356523609
7497,4.246945051221242,340.3392041388942
7498,3.815251058133628,481.3123183004897
7499,3.559964895887658,589.4847933761207
7500,4.084670268228083,657.4848539528506
7501,4.017562659853349,680.6784082777884
7502,3.953867028336331,657.4848539528506
7503,3.782689664726203,589.4847933761207
7504,4.084251870184378,481.3123183004897
7505,4.607501908658563,340.3392041388942
7506,6.288146922031379,176.1725356523611
7507,6.885810032693691,0
7508,6.701930186925987,0
7509,5.825192637390332,0
7510,4.969641005738255,0
7511,3.952111492064153,0
7512,3.402920693329869,0
7513,2.447540103479815,0
7514,2.153703649916608,0
7515,1.962614048790271,0
7516,1.887144140406751,0
7517,2.032265550612481,0
7518,3.214884193062534,0
7519,4.558493042990479,0
7520,4.813876649430476,176.1725356523609
7521,4.418267090900748,340.3392041388942
7522,3.984633832321865,481.3123183004897
7523,3.689724423110655,589.4847933761207
7524,4.130066289050005,657.4848539528506
7525,4.33470623643814,680.6784082777884
7526,3.855036165911568,657.4848539528506
7527,3.686601194026457,589.4847933761207
7528,4.024555167715387,481.3123183004897
7529,4.932522836839514,340.3392041388942
7530,6.281765183274316,176.1725356523611
7531,7.144469939926553,0
7532,6.683888218300243,0
7533,5.720903921381976,0
7534,4.894788066089278,0
7535,3.790692334373304,0
7536,3.173419283783957,0
7537,2.545643945915729,0
7538,2.240080796440105,0
7539,1.961336531462893,0
7540,1.773362803102264,0
7541,2.094380652446881,0
7542,3.409998073049514,0
7543,4.851920182787462,0
7544,4.981719649827463,176.1725356523609
7545,4.148144590471533,340.3392041388942
7546,3.820323763159076,481.3123183004897
7547,3.651486354918617,589.4847933761207
7548,4.150086892229078,657.4848539528506
7549,4.347522621468777,680.6784082777884
7550,4.004580580771011,657.4848539528506
7551,3.452218982622751,589.4847933761207
7552,4.033565121689302,481.3123183004897
7553,4.726218881561334,340.3392041388942
7554,6.271297582121822,176.1725356523611
7555,7.563183172211636,0
7556,6.799688052509147,0
7557,5.84416012545298,0
7558,5.065031715054987,0
7559,4.056671320787278,0
7560,3.18177126428338,0
7561,2.458520605310555,0
7562,2.210625999556278,0
7563,2.008293227617885,0
7564,1.870570568478744,0
7565,2.064910805277357,0
7566,3.261982205953255,0
7567,4.919061248913754,0
7568,5.03851539624005,176.1725356523609
7569,4.219520649883888,340.3392041388942
7570,3.805631242876881,481.3123183004897
7571,3.737959995083327,589.4847933761207
7572,3.863766738114154,657.4848539528506
7573,4.175094031769605,680.6784082777884
7574,3.985818967733046,657.4848539528506
7575,3.740486778477756,589.4847933761207
7576,3.832919122710308,481.3123183004897
7577,4.50231392134756,340.3392041388942
7578,6.061046583571383,176.1725356523611
7579,7.122223845594091,0
7580,6.857555276584942,0
7581,5.849096464005961,0
7582,4.910393264904297,0
7583,4.02633291393934,0
7584,3.228627124286327,0
7585,2.602154365873734,0
7586,2.214988394436473,0
7587,1.937261282438244,0
7588,1.760064631209808,0
7589,2.010865411075738,0
7590,3.402959155276234,0
7591,4.601066588889295,0
7592,4.911751392921425,176.1725356523609
7593,4.515728727279194,340.3392041388942
7594,3.855186861171302,481.3123183004897
7595,3.757581202278158,589.4847933761207
7596,3.869775383818237,657.4848539528506
7597,4.10297646565098,680.6784082777884
7598,3.897149890150735,657.4848539528506
7599,3.652371944680414,589.4847933761207
7600,4.143431137114545,481.3123183004897
7601,4.703737374519252,340.3392041388942
7602,6.470560712018222,176.1725356523611
7603,7.442576483481992,0
7604,6.753951124130998,0
7605,6.026173051431568,0
7606,5.328385279804714,0
7607,4.081169687116163,0
7608,3.231034571491847,0
7609,2.608294674942291,0
7610,2.209352321658538,0
7611,2.006542916043458,0
7612,1.756506832058525,0
7613,1.935345880088504,0
7614,3.118444336511287,0
7615,4.612343748338225,0
7616,5.229507774137797,176.1725356523609
7617,4.410813413563983,340.3392041388942
7618,4.0677967847011,481.3123183004897
7619,3.524754732304912,589.4847933761207
7620,3.963159134865105,657.4848539528506
7621,4.110548513873469,680.6784082777884
7622,3.896029309184661,657.4848539528506
7623,3.775499343214163,589.4847933761207
7624,3.802978208401538,481.3123183004897
7625,4.709452297876187,340.3392041388942
7626,5.87795654256019,176.1725356523611
7627,7.552771006151603,0
7628,7.214667346468839,0
7629,5.822747444752152,0
7630,4.88637179306325,0
7631,3.919809501749849,0
7632,3.408089235761646,0
7633,2.611150733745119,0
7634,2.126866906629074,0
7635,1.974123641695566,0
7636,1.787026536388048,0
7637,2.114267623398168,0
7638,3.360464713867577,0
7639,4.80063657256262,0
7640,4.927916666996689,176.1725356523609
7641,4.417778608492522,340.3392041388942
7642,3.852414819375464,481.3123183004897
7643,3.809598404135305,589.4847933761207
7644,3.815435450943523,657.4848539528506
7645,4.104519792628042,680.6784082777884
7646,4.161913538326078,657.4848539528506
7647,3.654754048229122,589.4847933761207
7648,4.00100931094384,481.3123183004897
7649,4.832873093909357,340.3392041388942
7650,5.963332223581541,176.1725356523611
7651,7.484088492353671,0
7652,6.840094479851418,0
7653,5.654906558449031,0
7654,5.328292418662887,0
7655,3.996817731246918,0
7656,3.332680760622533,0
7657,2.512000826413015,0
7658,2.132558512291576,0
7659,1.979511549377434,0
7660,1.798453512998208,0
7661,1.951190674157328,0
7662,3.205434781505426,0
7663,4.886774615618624,0
7664,5.316582083351692,176.1725356523609
7665,4.425481599456614,340.3392041388942
7666,3.897399713084792,481.3123183004897
7667,3.543976886268536,589.4847933761207
7668,3.828995300855034,657.4848539528506
7669,4.067887567762021,680.6784082777884
7670,3.912152190357756,657.4848539528506
7671,3.598557883334148,589.4847933761207
7672,3.843223784470244,481.3123183004897
7673,4.853467781739789,340.3392041388942
7674,6.24899258441587,176.1725356523611
7675,7.399335906281875,0
7676,6.815362178244486,0
7677,5.662657973591522,0
7678,4.941503468641679,0
7679,4.140705081610991,0
7680,3.1636889304841,0
7681,2.44158902319674,0
7682,2.201178645230926,0
7683,2.03513364189108,0
7684,1.82192886036446,0
7685,1.976851917204477,0
7686,3.298470380122129,0
7687,4.85617737745613,0
7688,5.027340527818608,176.1725356523609
7689,4.431654432779768,340.3392041388942
7690,3.877686177811377,481.3123183004897
7691,3.591886803471295,589.4847933761207
7692,3.931492673214716,657.4848539528506
7693,4.350206842572423,680.6784082777884
7694,3.913863048070299,657.4848539528506
7695,3.802912386421204,589.4847933761207
7696,4.124907875515501,481.3123183004897
7697,4.788828772337477,340.3392041388942
7698,6.102764051200831,176.1725356523611
7699,7.594808212153967,0
7700,7.23329928093171,0
7701,5.818803301941876,0
7702,4.864755814082678,0
7703,3.947193978264614,0
7704,3.366424732362839,0
7705,2.568580638933845,0
7706,2.245608285849313,0
7707,2.075392697844141,0
7708,1.911636600698982,0
7709,2.131009131447556,0
7710,3.140022416521846,0
7711,4.733297204416339,0
7712,5.075315668584711,176.1725356523609
7713,4.396321562982518,340.3392041388942
7714,3.96836018998017,481.3123183004897
7715,3.709226987914462,589.4847933761207
7716,4.22245249048935,657.4848539528506
7717,4.239797668492757,680.6784082777884
7718,3.990720749414653,657.4848539528506
7719,3.482882013809819,589.4847933761207
7720,4.208158897824346,481.3123183004897
7721,4.784431384784205,340.3392041388942
7722,6.27083177957864,176.1725356523611
7723,7.429029344493436,0
7724,6.691484415569048,0
7725,5.582097090052742,0
7726,4.955982135959578,0
7727,4.027001846627482,0
7728,3.39287600241013,0
7729,2.526290311752667,0
7730,2.200173568658113,0
7731,2.036627166254394,0
7732,1.867582404311207,0
7733,2.128560910049087,0
7734,3.2025244591136,0
7735,4.811950485492457,0
7736,5.149833477977607,176.1725356523609
7737,4.428556645937241,340.3392041388942
7738,3.988283881508637,481.3123183004897
7739,3.489926854171063,589.4847933761207
7740,4.150334687857843,657.4848539528506
7741,4.440424796923124,680.6784082777884
7742,3.968201524801196,657.4848539528506
7743,3.660857590185567,589.4847933761207
7744,4.211071915087821,481.3123183004897
7745,4.675034234827628,340.3392041388942
7746,5.946688278078073,176.1725356523611
7747,7.592285646803449,0
7748,6.926422215304164,0
7749,5.897985285828915,0
7750,5.181656092804345,0
7751,4.144553402877826,0
7752,3.446184415376207,0
7753,2.562396521082089,0
7754,2.306684363456891,0
7755,1.970984120560928,0
7756,1.761963433099486,0
7757,2.029870409145174,0
7758,3.333778860293602,0
7759,4.812397212382105,0
7760,4.978575020038241,176.1725356523609
7761,4.392494940316465,340.3392041388942
7762,3.898767309796858,481.3123183004897
7763,3.60820101727842,589.4847933761207
7764,3.950953967990278,657.4848539528506
7765,4.115600123322014,680.6784082777884
7766,4.175280069709369,657.4848539528506
7767,3.824174544302049,589.4847933761207
7768,3.989265351519332,481.3123183004897
7769,4.867175410347716,340.3392041388942
7770,6.419205289600649,176.1725356523611
7771,7.237615902633795,0
7772,7.127988379961528,0
7773,5.787787787465771,0
7774,5.064649170112347,0
7775,4.214927620457143,0
7776,3.320888323205628,0
7777,2.596181318277073,0
7778,2.257097660069691,0
7779,2.12097922478933,0
7780,1.862325941724718,0
7781,2.069760781006813,0
7782,3.278633167183391,0
7783,4.557877427059087,0
7784,5.183993622790681,176.1725356523609
7785,4.591711037528857,340.3392041388942
7786,4.121947446107667,481.3123183004897
7787,3.691938812598546,589.4847933761207
7788,4.143657966297653,657.4848539528506
7789,4.086257896250331,680.6784082777884
7790,3.975627949234344,657.4848539528506
7791,3.767186977594953,589.4847933761207
7792,3.900454802430847,481.3123183004897
7793,4.617803262419605,340.3392041388942
7794,5.976796190439056,176.1725356523611
7795,7.558278203507498,0
7796,6.681695992060045,0
7797,6.165844388863825,0
7798,5.307325076332224,0
7799,3.844789368711412,0
7800,3.343522627373988,0
7801,2.693022539401167,0
7802,2.273952128463008,0
7803,1.967705653668454,0
7804,1.847395613999887,0
7805,1.967237724545043,0
7806,3.157750530724403,0
7807,4.601544071446732,0
7808,5.259379024367655,176.1725356523609
7809,4.435183092933666,340.3392041388942
7810,4.127323231629936,481.3123183004897
7811,3.553299114470015,589.4847933761207
7812,3.965187579817889,657.4848539528506
7813,4.414543910656641,680.6784082777884
7814,3.929099892781247,657.4848539528506
7815,3.627139308808148,589.4847933761207
7816,4.224302773414034,481.3123183004897
7817,4.823882035152946,340.3392041388942
7818,6.339643841100881,176.1725356523611
7819,7.059248244010554,0
7820,7.007814111782184,0
7821,5.653848866583445,0
7822,5.224004095261424,0
7823,3.902654693669267,0
7824,3.392164250657565,0
7825,2.703430895596177,0
7826,2.193183596523512,0
7827,2.098898266863356,0
7828,1.757157244817579,0
7829,2.107619637565101,0
7830,3.1556466328871,0
7831,4.736942013295816,0
7832,4.986691608882436,176.1725356523609
7833,4.399057943129367,340.3392041388942
7834,4.207502667013638,481.3123183004897
7835,3.861803393431726,589.4847933761207
7836,3.891789986538952,657.4848539528506
7837,4.068970606664839,680.6784082777884
7838,3.989746658734807,657.4848539528506
7839,3.557592843442929,589.4847933761207
7840,3.914719944572465,481.3123183004897
7841,4.570369682022526,340.3392041388942
7842,6.360131338774751,176.1725356523611
7843,7.057558088093111,0
7844,6.816502813554715,0
7845,5.6687702298372,0
7846,5.231465247248877,0
7847,3.868618207095421,0
7848,3.305243806217411,0
7849,2.699281589845305,0
7850,2.117808882017048,0
7851,1.998057083445245,0
7852,1.840385227680081,0
7853,2.026492985353707,0
7854,3.213110616165108,0
7855,4.954181989175479,0
7856,5.093132054612589,176.1725356523609
7857,4.237443061072915,340.3392041388942
7858,4.128007480062374,481.3123183004897
7859,3.640145514161615,589.4847933761207
7860,4.012783082867372,657.4848539528506
7861,4.172136291564184,680.6784082777884
7862,4.104775273545017,657.4848539528506
7863,3.816165314988199,589.4847933761207
7864,4.171020884494566,481.3123183004897
7865,4.68906236370956,340.3392041388942
7866,6.068917654657671,176.1725356523611
7867,7.441768463307442,0
7868,6.725529741761142,0
7869,6.126539676129098,0
7870,5.384554140736588,0
7871,3.979540558411743,0
7872,3.298094471724429,0
7873,2.502254249382741,0
7874,2.144252290799307,0
7875,2.046323793207632,0
7876,1.839209408456662,0
7877,2.032764548857932,0
7878,3.268983857004637,0
7879,4.595253727208315,0
7880,4.915351822835621,176.1725356523609
7881,4.235862026718031,340.3392041388942
7882,4.092808875080211,481.3123183004897
7883,3.580494994799531,589.4847933761207
7884,4.104607629745658,657.4848539528506
7885,4.312672209626218,680.6784082777884
7886,4.073735299669552,657.4848539528506
7887,3.778345211608875,589.4847933761207
7888,3.924517467362204,481.3123183004897
7889,4.875906280938037,340.3392041388942
7890,6.232724666724664,176.1725356523611
7891,7.072002196118193,0
7892,6.950915176819975,0
7893,5.756738792129347,0
7894,5.333824783472128,0
7895,4.156006422149445,0
7896,3.483747234993344,0
7897,2.677248664380756,0
7898,2.17991079881893,0
7899,2.071254725712518,0
7900,1.815280600637825,0
7901,2.003575622790119,0
7902,3.42411408316886,0
7903,4.778976877989519,0
7904,5.305388590362695,176.1725356523609
7905,4.364983961657422,340.3392041388942
7906,3.945830213922311,481.3123183004897
7907,3.8469407946703,589.4847933761207
7908,3.948009115619672,657.4848539528506
7909,4.148175382025916,680.6784082777884
7910,4.006123908288972,657.4848539528506
7911,3.55131617751724,589.4847933761207
7912,4.255353142594989,481.3123183004897
7913,4.78435746971415,340.3392041388942
7914,6.45564553634571,176.1725356523611
7915,7.738578021472305,0
7916,7.213076441495391,0
7917,5.919517634225952,0
7918,5.052457338061272,0
7919,4.22013642503872,0
7920,3.262680914356078,0
7921,2.486583704663198,0
7922,2.168049360491295,0
7923,1.976931674783054,0
7924,1.85408360866801,0
7925,2.17110752866413,0
7926,3.285057884438889,0
7927,4.886244368829977,0
7928,5.203613068561854,176.1725356523609
7929,4.584799673893219,340.3392041388942
7930,3.93594640367413,481.3123183004897
7931,3.658741650891452,589.4847933761207
7932,4.146733242355841,657.4848539528506
7933,4.130745265625479,680.6784082777884
7934,4.247874944601054,657.4848539528506
7935,3.846656302898883,589.4847933761207
7936,4.192749904193959,481.3123183004897
7937,4.600809016424881,340.3392041388942
7938,6.427373679264561,176.1725356523611
7939,7.185062484414789,0
7940,7.177760275144757,0
7941,5.759270977398931,0
7942,4.938231704135989,0
7943,4.061630176995489,0
7944,3.306763634107292,0
7945,2.688238290614262,0
7946,2.129779527385399,0
7947,2.146373158203655,0
7948,1.92127544248242,0
7949,2.166214856928447,0
7950,3.314250721984497,0
7951,4.80071507182458,0
7952,5.179322492867225,176.1725356523609
7953,4.430205456385937,340.3392041388942
7954,3.999801545500742,481.3123183004897
7955,3.649944438627694,589.4847933761207
7956,4.0354253793076,657.4848539528506
7957,4.349589135776327,680.6784082777884
7958,4.143621768528411,657.4848539528506
7959,3.6449395971684,589.4847933761207
7960,4.256161624229286,481.3123183004897
7961,4.660980533934644,340.3392041388942
7962,6.218905423648499,176.1725356523611
7963,7.608493893922011,0
7964,6.943139165576976,0
7965,5.849712088415127,0
7966,4.961091240121399,0
7967,3.96717768943419,0
7968,3.386371532559192,0
7969,2.62922797681567,0
7970,2.227850835620564,0
7971,2.1587103197926,0
7972,1.917179825201581,0
7973,2.080946623285074,0
7974,3.265698053163513,0
7975,4.961648518619964,0
7976,5.072669583279704,176.1725356523609
7977,4.636464289881172,340.3392041388942
7978,3.990309091544384,481.3123183004897
7979,3.769378184357876,589.4847933761207
7980,4.046804440748001,657.4848539528506
7981,4.378368291344207,680.6784082777884
7982,4.221148691564264,657.4848539528506
7983,3.824768104351507,589.4847933761207
7984,4.011921558465896,481.3123183004897
7985,5.008439402885343,340.3392041388942
7986,6.057265646121374,176.1725356523611
7987,7.23719479623327,0
7988,7.242252022359684,0
7989,6.044640014913818,0
7990,5.204649720281805,0
7991,4.2238369460833,0
7992,3.391513791868159,0
7993,2.546368196858223,0
7994,2.150031499580585,0
7995,1.990117728552458,0
7996,1.879098539942625,0
7997,1.985855670745937,0
7998,3.291599414487934,0
7999,5.036744357605408,0
8000,5.033216737507062,176.1725356523609
8001,4.34700977744927,340.3392041388942
8002,4.106137213097369,481.3123183004897
8003,3.59858557418701,589.4847933761207
8004,4.186704972577953,657.4848539528506
8005,4.330680389377539,680.6784082777884
8006,3.967429720672013,657.4848539528506
8007,3.579388034553285,589.4847933761207
8008,4.01004558785646,481.3123183004897
8009,4.768581102548029,340.3392041388942
8010,6.057635552297294,176.1725356523611
8011,7.124732158175389,0
8012,6.859940179697639,0
8013,5.716422772553285,0
8014,5.366915889210476,0
8015,4.156218553868942,0
8016,3.285870219722526,0
8017,2.650699856605431,0
8018,2.164906829000704,0
8019,2.091590606508623,0
8020,1.932631736878264,0
8021,2.074641862275301,0
8022,3.289972032697345,0
8023,4.777525231823461,0
8024,5.068249888333472,189.7242691640811
8025,4.377746026966818,366.5191429188092
8026,4.035545302676357,518.3363427851427
8027,3.789990346450692,634.8297774819762
8028,4.210668244752691,708.0606119492238
8029,4.10168862876393,733.0382858376184
8030,4.006586718159547,708.0606119492238
8031,3.8748853861124,634.8297774819763
8032,4.085882898904625,518.3363427851427
8033,5.034808459916265,366.5191429188092
8034,6.410505688106978,189.7242691640812
8035,7.511253401744222,0
8036,6.865504946674474,0
8037,5.991458862447423,0
8038,4.998243135491556,0
8039,4.213525315846353,0
8040,3.492816859114818,0
8041,2.509892384472796,0
8042,2.307184514657549,0
8043,2.144369921553049,0
8044,1.811803779441146,0
8045,2.027452775356431,0
8046,3.467348172677334,0
8047,4.781485844752178,0
8048,5.190015001807216,189.7242691640811
8049,4.496096124429864,366.5191429188092
8050,3.927356290085434,518.3363427851427
8051,3.576299859340972,634.8297774819762
8052,3.937341195053272,708.0606119492238
8053,4.102859885002234,733.0382858376184
8054,4.150386815437241,708.0606119492238
8055,3.755058308929673,634.8297774819763
8056,4.031214385084373,518.3363427851427
8057,5.025935260352517,366.5191429188092
8058,6.633424457506617,189.7242691640812
8059,7.319043944953579,0
8060,7.282684133981835,0
8061,5.703566026364294,0
8062,5.052896774550056,0
8063,4.067385141856682,0
8064,3.402599576908419,0
8065,2.657554330052238,0
8066,2.317327401427695,0
8067,2.028128013677826,0
8068,1.845878835569404,0
8069,2.118155833922876,0
8070,3.412042239700676,0
8071,5.02345313434747,0
8072,5.084707442040609,189.7242691640811
8073,4.59879224557519,366.5191429188092
8074,4.178691316747225,518.3363427851427
8075,3.628185064985192,634.8297774819762
8076,4.210436405002768,708.0606119492238
8077,4.314638326011078,733.0382858376184
8078,4.017013546305985,708.0606119492238
8079,3.670595562262507,634.8297774819763
8080,4.152426321452197,518.3363427851427
8081,5.001298583754498,366.5191429188092
8082,6.61941209152903,189.7242691640812
8083,7.387164147247049,0
8084,7.064709448421127,0
8085,6.031872510507995,0
8086,5.401521168557728,0
8087,3.959254049940153,0
8088,3.381071013516417,0
8089,2.63456063299747,0
8090,2.343016324618058,0
8091,2.099022548754644,0
8092,1.878275066871813,0
8093,2.169682961435649,0
8094,3.315706891331627,0
8095,5.057744193349079,0
8096,5.147334806647892,189.7242691640811
8097,4.54305334152462,366.5191429188092
8098,4.215956728691866,518.3363427851427
8099,3.744226556743615,634.8297774819762
8100,4.194768008823997,708.0606119492238
8101,4.536727867354488,733.0382858376184
8102,4.267168860272632,708.0606119492238
8103,3.579702194491487,634.8297774819763
8104,3.986082590892882,518.3363427851427
8105,4.962111457550751,366.5191429188092
8106,6.031612222492785,189.7242691640812
8107,7.529388286469008,0
8108,7.001362344878046,0
8109,5.680382504803413,0
8110,4.983848569664613,0
8111,4.148258833866122,0
8112,3.516867315640358,0
8113,2.556841880329962,0
8114,2.233499247925854,0
8115,2.146529461605264,0
8116,1.823422365232954,0
8117,2.123786987060852,0
8118,3.44328519423666,0
8119,4.624357530523083,0
8120,5.055749493139673,189.7242691640811
8121,4.471284113483645,366.5191429188092
8122,4.05346061064676,518.3363427851427
8123,3.801218721155672,634.8297774819762
8124,4.161335655817385,708.0606119492238
8125,4.473729077500337,733.0382858376184
8126,4.132532573058858,708.0606119492238
8127,3.642312555091179,634.8297774819763
8128,4.027032665969603,518.3363427851427
8129,4.62224988835697,366.5191429188092
8130,6.378140995964653,189.7242691640812
8131,7.254529736826645,0
8132,6.97632558326546,0
8133,5.806240917904622,0
8134,5.208387260278263,0
8135,3.966684371741342,0
8136,3.276019699226315,0
8137,2.72518627179954,0
8138,2.301479328405572,0
8139,2.167850040213086,0
8140,1.90426706204753,0
8141,2.117508997962756,0
8142,3.326448737129623,0
8143,4.875899418139726,0
8144,5.315778189481346,189.7242691640811
8145,4.682883054852331,366.5191429188092
8146,4.005607518168403,518.3363427851427
8147,3.732629725890924,634.8297774819762
8148,4.016956333734302,708.0606119492238
8149,4.316788755768803,733.0382858376184
8150,3.984469127152043,708.0606119492238
8151,3.585550029459754,634.8297774819763
8152,4.287388922289225,518.3363427851427
8153,4.859082175834674,366.5191429188092
8154,6.074620112953596,189.7242691640812
8155,7.233890572143864,0
8156,7.311298851322172,0
8157,5.720939624053858,0
8158,5.458811391699506,0
8159,4.158750267005473,0
8160,3.326437626759026,0
8161,2.548709596577143,0
8162,2.276958098160209,0
8163,2.09831337140813,0
8164,1.781747299008511,0
8165,2.14343681933049,0
8166,3.424542602989245,0
8167,5.100657101518712,0
8168,4.980595225325184,189.7242691640811
8169,4.469878605987526,366.5191429188092
8170,4.123828998284586,518.3363427851427
8171,3.765069230829667,634.8297774819762
8172,4.316971274187362,708.0606119492238
8173,4.519062993748825,733.0382858376184
8174,4.070340719604115,708.0606119492238
8175,3.62739480566845,634.8297774819763
8176,3.9664080807557,518.3363427851427
8177,4.930949073963717,366.5191429188092
8178,6.511531185100869,189.7242691640812
8179,7.499328160637083,0
8180,7.378570097089629,0
8181,6.181805389149736,0
8182,5.346294817669616,0
8183,3.954722289287367,0
8184,3.369905041430282,0
8185,2.685027677504497,0
8186,2.219149801078143,0
8187,2.102147625610227,0
8188,1.83504953932051,0
8189,2.14773917684719,0
8190,3.398425570334148,0
8191,5.083977694403129,0
8192,5.401071189685406,189.7242691640811
8193,4.274132330848543,366.5191429188092
8194,3.997196681860135,518.3363427851427
8195,3.715403971367692,634.8297774819762
8196,4.295911396955077,708.0606119492238
8197,4.207140016869874,733.0382858376184
8198,4.278830431912478,708.0606119492238
8199,3.808509704286365,634.8297774819763
8200,4.15308487009328,518.3363427851427
8201,5.106144489289436,366.5191429188092
8202,6.169756310971535,189.7242691640812
8203,7.470560486922122,0
8204,6.762550244417223,0
8205,5.810385590066034,0
8206,5.274572270594009,0
8207,4.213242843089285,0
8208,3.372560714104254,0
8209,2.581156365816874,0
8210,2.310075610643493,0
8211,2.144263561706778,0
8212,1.821479052881428,0
8213,2.087882852435277,0
8214,3.4394554127937,0
8215,4.861708321867486,0
8216,5.194352555548045,189.7242691640811
8217,4.335472520482002,366.5191429188092
8218,3.945334923278407,518.3363427851427
8219,3.786620949320211,634.8297774819762
8220,4.063835777582665,708.0606119492238
8221,4.485343908844066,733.0382858376184
8222,3.973146581688288,708.0606119492238
8223,3.616453120011184,634.8297774819763
8224,3.953817125631945,518.3363427851427
8225,4.645113829754093,366.5191429188092
8226,6.123077154435015,189.7242691640812
8227,7.197318772664382,0
8228,7.017305356336892,0
8229,6.11388621171916,0
8230,5.210016502479227,0
8231,4.182455921316266,0
8232,3.247087568456528,0
8233,2.640516165505761,0
8234,2.214135971251321,0
8235,2.194989269230851,0
8236,1.911506710535889,0
8237,2.075425208923544,0
8238,3.460284147741662,0
8239,4.947532768544266,0
8240,5.066036854116289,189.7242691640811
8241,4.528904330291343,366.5191429188092
8242,3.956616976273108,518.3363427851427
8243,3.768677484293931,634.8297774819762
8244,3.938820380649203,708.0606119492238
8245,4.281273708146932,733.0382858376184
8246,4.101792321120121,708.0606119492238
8247,3.687500640128162,634.8297774819763
8248,4.222632787787708,518.3363427851427
8249,5.037237906054553,366.5191429188092
8250,6.173435583351227,189.7242691640812
8251,7.697427139608058,0
8252,6.794359562218333,0
8253,6.043206382393524,0
8254,5.016783610620674,0
8255,4.107920212768913,0
8256,3.342641205268706,0
8257,2.635197092140267,0
8258,2.170895943367037,0
8259,2.172943117286941,0
8260,1.883423547832217,0
8261,2.002473002603094,0
8262,3.377389661247255,0
8263,4.745928716228256,0
8264,5.364776045859431,189.7242691640811
8265,4.55805313760957,366.5191429188092
8266,4.232056287842381,518.3363427851427
